timestamp_iso,timestamp_ns,suite,proxy_pid,cpu_percent,cpu_freq_mhz,cpu_temp_c,mem_used_mb,mem_percent,rekey_duration_ms
2025-09-30 12:35:45,1759235745114338815,unknown,,0.0,1800.0,48.7,215.9,7.5,
2025-09-30 12:35:45,1759235745214515122,unknown,,39.0,1800.0,50.6,222.1,7.7,
2025-09-30 12:35:45,1759235745314634929,unknown,,35.9,1800.0,49.6,226.0,7.8,
2025-09-30 12:35:45,1759235745414754996,unknown,,27.5,1800.0,49.6,228.5,7.8,
2025-09-30 12:35:45,1759235745514846174,unknown,,2.5,1800.0,49.6,228.5,7.8,
2025-09-30 12:35:45,1759235745614931407,unknown,,0.0,1800.0,50.1,228.5,7.8,
2025-09-30 12:35:45,1759235745715016103,unknown,,2.5,1800.0,49.1,228.5,7.8,
2025-09-30 12:35:45,1759235745815098429,unknown,,2.4,1800.0,49.1,228.5,7.8,
2025-09-30 12:35:45,1759235745915171644,unknown,,0.0,1800.0,50.1,228.5,7.8,
2025-09-30 12:35:46,1759235746015252266,unknown,,2.4,1800.0,50.1,228.5,7.8,
2025-09-30 12:35:46,1759235746115327814,unknown,,2.4,1800.0,50.1,229.0,7.9,
2025-09-30 12:35:46,1759235746215413622,cs-mlkem768-aesgcm-mldsa65,278242,17.5,1800.0,50.1,233.7,8.0,
2025-09-30 12:35:46,1759235746315486337,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,50.6,233.7,8.0,
2025-09-30 12:35:46,1759235746415561422,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.1,233.7,8.0,
2025-09-30 12:35:46,1759235746515637526,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,50.6,233.7,8.0,
2025-09-30 12:35:46,1759235746615713166,cs-mlkem768-aesgcm-mldsa65,278242,2.4,1800.0,49.6,233.8,8.0,
2025-09-30 12:35:46,1759235746715789141,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.6,233.8,8.0,
2025-09-30 12:35:46,1759235746815863281,cs-mlkem768-aesgcm-mldsa65,278242,2.4,1800.0,49.6,233.8,8.0,
2025-09-30 12:35:46,1759235746915942366,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,50.1,233.8,8.0,
2025-09-30 12:35:47,1759235747016022933,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.6,233.8,8.0,
2025-09-30 12:35:47,1759235747116097722,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,50.1,233.8,8.0,
2025-09-30 12:35:47,1759235747216176474,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.1,233.8,8.0,
2025-09-30 12:35:47,1759235747316253930,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,49.1,233.8,8.0,
2025-09-30 12:35:47,1759235747416336070,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,48.7,233.8,8.0,
2025-09-30 12:35:47,1759235747516419137,cs-mlkem768-aesgcm-mldsa65,278242,15.4,1800.0,49.6,234.1,8.0,
2025-09-30 12:35:47,1759235747616516074,cs-mlkem768-aesgcm-mldsa65,278242,4.9,1800.0,49.1,233.9,8.0,
2025-09-30 12:35:47,1759235747716610011,cs-mlkem768-aesgcm-mldsa65,278242,24.3,1800.0,50.1,234.4,8.0,
2025-09-30 12:35:47,1759235747816686041,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.6,233.3,8.0,
2025-09-30 12:35:47,1759235747916761367,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.1,233.3,8.0,
2025-09-30 12:35:48,1759235748016835433,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,50.1,233.3,8.0,
2025-09-30 12:35:48,1759235748116910778,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,49.6,233.3,8.0,
2025-09-30 12:35:48,1759235748216990993,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,49.1,233.3,8.0,
2025-09-30 12:35:48,1759235748317066004,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,50.1,233.3,8.0,
2025-09-30 12:35:48,1759235748417138885,cs-mlkem768-aesgcm-mldsa65,278242,2.4,1800.0,49.6,233.3,8.0,
2025-09-30 12:35:48,1759235748517219100,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,49.6,232.9,8.0,
2025-09-30 12:35:48,1759235748617298982,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.6,232.9,8.0,
2025-09-30 12:35:48,1759235748717371049,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,50.1,232.9,8.0,
2025-09-30 12:35:48,1759235748817445671,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.6,232.9,8.0,
2025-09-30 12:35:48,1759235748917522478,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,50.1,232.9,8.0,
2025-09-30 12:35:49,1759235749017593749,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.1,232.9,8.0,
2025-09-30 12:35:49,1759235749117674964,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,50.1,232.9,8.0,
2025-09-30 12:35:49,1759235749217752419,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,48.7,232.9,8.0,
2025-09-30 12:35:49,1759235749317823671,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.1,232.9,8.0,
2025-09-30 12:35:49,1759235749417898979,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.6,232.9,8.0,
2025-09-30 12:35:49,1759235749517973175,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,48.7,232.9,8.0,
2025-09-30 12:35:49,1759235749618051649,cs-mlkem768-aesgcm-mldsa65,278242,2.4,1800.0,50.1,232.9,8.0,
2025-09-30 12:35:49,1759235749718141568,cs-mlkem768-aesgcm-mldsa65,278242,15.4,1800.0,49.6,233.4,8.0,
2025-09-30 12:35:49,1759235749818218708,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,49.1,233.4,8.0,
2025-09-30 12:35:49,1759235749918294738,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,49.1,233.4,8.0,
2025-09-30 12:35:50,1759235750018369712,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.1,233.4,8.0,
2025-09-30 12:35:50,1759235750118444964,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,50.1,233.4,8.0,
2025-09-30 12:35:50,1759235750218529346,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,48.7,233.4,8.0,
2025-09-30 12:35:50,1759235750318602672,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.6,233.4,8.0,
2025-09-30 12:35:50,1759235750418676294,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.6,233.4,8.0,
2025-09-30 12:35:50,1759235750518750527,cs-mlkem768-aesgcm-mldsa65,278242,2.4,1800.0,50.1,233.2,8.0,
2025-09-30 12:35:50,1759235750618830020,cs-mlkem768-aesgcm-mldsa65,278242,7.3,1800.0,48.7,233.5,8.0,
2025-09-30 12:35:50,1759235750718909309,cs-mlkem768-aesgcm-mldsa65,278242,2.4,1800.0,49.1,233.5,8.0,
2025-09-30 12:35:50,1759235750818983431,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.6,233.5,8.0,
2025-09-30 12:35:50,1759235750919057757,cs-mlkem768-aesgcm-mldsa65,278242,4.8,1800.0,49.6,233.5,8.0,
2025-09-30 12:35:51,1759235751019132972,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.1,233.5,8.0,
2025-09-30 12:35:51,1759235751119208113,cs-mlkem768-aesgcm-mldsa65,278242,2.4,1800.0,49.6,233.5,8.0,
2025-09-30 12:35:51,1759235751219294958,cs-mlkem768-aesgcm-mldsa65,278242,2.6,1800.0,49.1,233.5,8.0,
2025-09-30 12:35:51,1759235751319368654,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,49.6,233.5,8.0,
2025-09-30 12:35:51,1759235751419442258,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.1,233.5,8.0,
2025-09-30 12:35:51,1759235751519524954,cs-mlkem768-aesgcm-mldsa65,278242,4.9,1800.0,49.1,233.3,8.0,
2025-09-30 12:35:51,1759235751619604317,cs-mlkem768-aesgcm-mldsa65,278242,2.4,1800.0,49.1,233.3,8.0,
2025-09-30 12:35:51,1759235751719688106,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,48.2,233.3,8.0,
2025-09-30 12:35:51,1759235751819761858,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,49.6,233.3,8.0,
2025-09-30 12:35:51,1759235751919852740,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,49.6,232.8,8.0,
2025-09-30 12:35:52,1759235752019936547,cs-mlkem768-aesgcm-mldsa65,278242,15.4,1800.0,50.1,233.0,8.0,
2025-09-30 12:35:52,1759235752120009577,cs-mlkem768-aesgcm-mldsa65,278242,2.4,1800.0,49.6,233.0,8.0,
2025-09-30 12:35:52,1759235752220104662,cs-mlkem768-aesgcm-mldsa65,278242,15.4,1800.0,50.1,236.5,8.1,
2025-09-30 12:35:52,1759235752320177803,cs-mlkem768-aesgcm-mldsa65,278242,2.4,1800.0,49.1,236.5,8.1,
2025-09-30 12:35:52,1759235752420254166,cs-mlkem768-aesgcm-mldsa65,278242,2.5,1800.0,48.7,236.5,8.1,
2025-09-30 12:35:52,1759235752520327900,cs-mlkem768-aesgcm-mldsa65,278242,0.0,1800.0,49.6,236.5,8.1,
2025-09-30 12:35:52,1759235752620408911,cs-mlkem768-aesgcm-mldsa65,278242,10.0,1800.0,49.1,236.5,8.1,
2025-09-30 12:35:52,1759235752720485644,cs-mlkem768-aesgcm-mldsa65,278242,17.5,1800.0,49.1,236.2,8.0,
2025-09-30 12:35:52,1759235752820562452,cs-mlkem768-aesgcm-mldsa65,278242,8.6,1800.0,50.1,236.2,8.0,
2025-09-30 12:35:52,1759235752920644593,cs-mlkem768-aesgcm-mldsa65,278242,10.8,1800.0,50.1,236.2,8.0,
2025-09-30 12:35:53,1759235753020723344,cs-mlkem768-aesgcm-mldsa65,278242,8.6,1800.0,49.6,236.2,8.0,
2025-09-30 12:35:53,1759235753120803078,cs-mlkem768-aesgcm-mldsa65,278242,10.8,1800.0,49.6,236.4,8.1,
2025-09-30 12:35:53,1759235753220889626,cs-mlkem768-aesgcm-mldsa65,278242,15.8,1800.0,50.6,236.7,8.1,
2025-09-30 12:35:53,1759235753320976767,cs-mlkem768-aesgcm-mldsa65,278242,22.0,1800.0,49.6,236.7,8.1,
2025-09-30 12:35:53,1759235753421053686,cs-mlkem768-aesgcm-mldsa65,278242,8.6,1800.0,49.6,236.7,8.1,
2025-09-30 12:35:53,1759235753521133864,cs-mlkem768-aesgcm-mldsa65,278242,12.8,1800.0,50.6,236.9,8.1,
2025-09-30 12:35:53,1759235753621209097,cs-mlkem768-aesgcm-mldsa65,278242,13.5,1800.0,50.1,236.5,8.1,
2025-09-30 12:35:53,1759235753721289127,cs-mlkem768-aesgcm-mldsa65,278242,10.8,1800.0,49.1,236.5,8.1,
2025-09-30 12:35:53,1759235753821386323,cs-mlkem768-aesgcm-mldsa65,278242,10.8,1800.0,48.7,236.5,8.1,
2025-09-30 12:35:53,1759235753921465686,cs-mlkem768-aesgcm-mldsa65,278242,22.0,1800.0,50.1,236.5,8.1,
2025-09-30 12:35:54,1759235754021545290,cs-mlkem768-aesgcm-mldsa65,278242,10.8,1800.0,49.6,236.5,8.1,
2025-09-30 12:35:54,1759235754121635783,cs-mlkem768-aesgcm-mldsa65,278242,17.9,1800.0,49.6,236.5,8.1,
2025-09-30 12:35:54,1759235754222462257,cs-mlkem768-aesgcm-mldsa65,278242,32.4,1800.0,50.1,236.8,8.1,
2025-09-30 12:35:54,1759235754322544490,cs-mlkem768-aesgcm-mldsa65,278242,18.4,1800.0,49.1,236.8,8.1,
2025-09-30 12:35:54,1759235754422629779,cs-mlkem768-aesgcm-mldsa65,278242,13.2,1800.0,50.6,236.8,8.1,
2025-09-30 12:35:54,1759235754522731254,cs-mlkem768-aesgcm-mldsa65,278242,11.1,1800.0,50.1,236.5,8.1,
2025-09-30 12:35:54,1759235754622817302,cs-mlkem768-aesgcm-mldsa65,278242,19.5,1800.0,50.1,236.5,8.1,
2025-09-30 12:35:54,1759235754722892017,cs-mlkem768-aesgcm-mldsa65,278242,13.5,1800.0,50.6,234.9,8.0,
2025-09-30 12:35:54,1759235754822970158,cs-mlkem768-aesgcm-mldsa65,278242,15.8,1800.0,50.1,234.9,8.0,
2025-09-30 12:35:54,1759235754923050206,cs-mlkem768-aesgcm-mldsa65,278242,8.3,1800.0,50.1,234.8,8.0,
2025-09-30 12:35:55,1759235755023130754,cs-mlkem768-aesgcm-mldsa65,278242,17.9,1800.0,51.1,234.7,8.0,
2025-09-30 12:35:55,1759235755123232229,cs-mlkem768-aesgcm-mldsa65,278242,17.9,1800.0,50.1,234.9,8.0,
2025-09-30 12:35:55,1759235755223310721,cs-mlkem768-aesgcm-mldsa65,278242,25.0,1800.0,49.6,234.8,8.0,
