ts,phase,amps_A,vbus_V,vshunt_V,amps_raw_A,sign_factor
1759597052.899,idle2,0.533700,5.124,-5.337000e-02,-0.533700,-1
1759597052.999,idle2,0.549900,5.128,-5.499000e-02,-0.549900,-1
1759597053.100,idle2,0.498200,5.132,-4.982000e-02,-0.498200,-1
1759597053.200,idle2,0.471700,5.140,-4.717000e-02,-0.471700,-1
1759597053.300,idle2,0.464300,5.140,-4.643000e-02,-0.464300,-1
1759597053.400,idle2,0.454700,5.136,-4.547000e-02,-0.454700,-1
1759597053.500,idle2,0.468300,5.144,-4.683000e-02,-0.468300,-1
1759597053.600,idle2,0.511000,5.140,-5.110000e-02,-0.511000,-1
1759597053.700,idle2,0.501200,5.124,-5.012000e-02,-0.501200,-1
1759597053.800,idle2,0.463900,5.132,-4.639000e-02,-0.463900,-1
1759597053.900,idle2,0.476900,5.140,-4.769000e-02,-0.476900,-1
1759597054.001,idle2,0.477700,5.140,-4.777000e-02,-0.477700,-1
1759597054.101,idle2,0.474100,5.132,-4.741000e-02,-0.474100,-1
1759597054.201,idle2,0.499700,5.140,-4.997000e-02,-0.499700,-1
1759597054.301,idle2,0.495200,5.140,-4.952000e-02,-0.495200,-1
1759597054.401,idle2,0.486700,5.136,-4.867000e-02,-0.486700,-1
1759597054.501,idle2,0.465100,5.132,-4.651000e-02,-0.465100,-1
1759597054.601,idle2,0.470200,5.132,-4.702000e-02,-0.470200,-1
1759597054.701,idle2,0.475500,5.144,-4.755000e-02,-0.475500,-1
1759597054.801,idle2,0.475600,5.144,-4.756000e-02,-0.475600,-1
1759597054.901,idle2,0.496700,5.124,-4.967000e-02,-0.496700,-1
1759597055.001,idle2,0.479100,5.136,-4.791000e-02,-0.479100,-1
1759597055.102,idle2,0.527900,5.128,-5.279000e-02,-0.527900,-1
1759597055.201,idle2,0.530200,5.120,-5.302000e-02,-0.530200,-1
1759597055.301,idle2,0.521900,5.128,-5.219000e-02,-0.521900,-1
1759597055.402,idle2,0.503700,5.136,-5.037000e-02,-0.503700,-1
1759597055.502,idle2,0.468000,5.144,-4.680000e-02,-0.468000,-1
1759597055.602,idle2,0.473400,5.132,-4.734000e-02,-0.473400,-1
1759597055.702,idle2,0.532100,5.120,-5.321000e-02,-0.532100,-1
1759597055.802,idle2,0.591800,5.128,-5.918000e-02,-0.591800,-1
1759597055.902,idle2,0.586800,5.116,-5.868000e-02,-0.586800,-1
1759597056.002,idle2,0.510100,5.124,-5.101000e-02,-0.510100,-1
1759597056.103,idle2,0.494800,5.136,-4.948000e-02,-0.494800,-1
1759597056.203,idle2,0.508200,5.136,-5.082000e-02,-0.508200,-1
1759597056.303,idle2,0.476300,5.140,-4.763000e-02,-0.476300,-1
1759597056.403,idle2,0.467500,5.132,-4.675000e-02,-0.467500,-1
1759597056.503,idle2,0.472100,5.136,-4.721000e-02,-0.472100,-1
1759597056.603,idle2,0.487700,5.144,-4.877000e-02,-0.487700,-1
1759597056.703,idle2,0.490800,5.144,-4.908000e-02,-0.490800,-1
1759597056.803,idle2,0.494200,5.124,-4.942000e-02,-0.494200,-1
1759597056.903,idle2,0.452900,5.128,-4.529000e-02,-0.452900,-1
1759597057.003,idle2,0.483100,5.140,-4.831000e-02,-0.483100,-1
1759597057.104,idle2,0.486000,5.144,-4.860000e-02,-0.486000,-1
1759597057.204,idle2,0.460800,5.128,-4.608000e-02,-0.460800,-1
1759597057.304,idle2,0.530800,5.116,-5.308000e-02,-0.530800,-1
1759597057.404,idle2,0.564000,5.132,-5.640000e-02,-0.564000,-1
1759597057.503,idle2,0.558000,5.116,-5.580000e-02,-0.558000,-1
1759597057.604,idle2,0.465900,5.132,-4.659000e-02,-0.465900,-1
1759597057.704,idle2,0.460100,5.132,-4.601000e-02,-0.460100,-1
1759597057.804,idle2,0.457900,5.144,-4.579000e-02,-0.457900,-1
1759597057.904,idle2,0.479600,5.144,-4.796000e-02,-0.479600,-1
1759597058.004,idle2,0.497100,5.124,-4.971000e-02,-0.497100,-1
1759597058.105,idle2,0.481200,5.128,-4.812000e-02,-0.481200,-1
1759597058.205,idle2,0.505700,5.132,-5.057000e-02,-0.505700,-1
1759597058.305,idle2,0.471700,5.140,-4.717000e-02,-0.471700,-1
1759597058.405,idle2,0.463800,5.128,-4.638000e-02,-0.463800,-1
1759597058.505,idle2,0.469100,5.140,-4.691000e-02,-0.469100,-1
1759597058.605,idle2,0.466700,5.144,-4.667000e-02,-0.466700,-1
1759597058.705,idle2,0.471600,5.144,-4.716000e-02,-0.471600,-1
1759597058.805,idle2,0.463100,5.132,-4.631000e-02,-0.463100,-1
1759597058.905,idle2,0.465600,5.132,-4.656000e-02,-0.465600,-1
1759597059.005,idle2,0.461200,5.144,-4.612000e-02,-0.461200,-1
1759597059.106,idle2,0.473100,5.144,-4.731000e-02,-0.473100,-1
1759597059.206,idle2,0.493600,5.128,-4.936000e-02,-0.493600,-1
1759597059.306,idle2,0.494100,5.136,-4.941000e-02,-0.494100,-1
1759597059.406,idle2,0.472200,5.140,-4.722000e-02,-0.472200,-1
1759597059.506,idle2,0.465400,5.136,-4.654000e-02,-0.465400,-1
1759597059.606,idle2,0.518400,5.116,-5.184000e-02,-0.518400,-1
1759597059.705,idle2,0.533100,5.132,-5.331000e-02,-0.533100,-1
1759597059.806,idle2,0.538400,5.128,-5.384000e-02,-0.538400,-1
1759597059.906,idle2,0.495900,5.124,-4.959000e-02,-0.495900,-1
1759597060.007,idle2,0.505100,5.120,-5.051000e-02,-0.505100,-1
1759597060.106,idle2,0.482100,5.136,-4.821000e-02,-0.482100,-1
1759597060.207,idle2,0.484400,5.148,-4.844000e-02,-0.484400,-1
1759597060.307,idle2,0.456400,5.136,-4.564000e-02,-0.456400,-1
1759597060.407,idle2,0.465100,5.136,-4.651000e-02,-0.465100,-1
1759597060.507,idle2,0.470200,5.136,-4.702000e-02,-0.470200,-1
1759597060.607,idle2,0.505800,5.140,-5.058000e-02,-0.505800,-1
1759597060.707,idle2,0.471300,5.136,-4.713000e-02,-0.471300,-1
1759597060.807,idle2,0.452500,5.128,-4.525000e-02,-0.452500,-1
1759597060.907,idle2,0.461800,5.136,-4.618000e-02,-0.461800,-1
1759597061.007,idle2,0.475900,5.144,-4.759000e-02,-0.475900,-1
1759597061.108,idle2,0.478500,5.144,-4.785000e-02,-0.478500,-1
1759597061.208,idle2,0.485700,5.124,-4.857000e-02,-0.485700,-1
1759597061.308,idle2,0.461600,5.132,-4.616000e-02,-0.461600,-1
1759597061.408,idle2,0.470100,5.140,-4.701000e-02,-0.470100,-1
1759597061.508,idle2,0.474400,5.140,-4.744000e-02,-0.474400,-1
1759597061.608,idle2,0.471200,5.124,-4.712000e-02,-0.471200,-1
1759597061.708,idle2,0.474200,5.136,-4.742000e-02,-0.474200,-1
1759597061.808,idle2,0.478000,5.140,-4.780000e-02,-0.478000,-1
1759597061.912,idle2,0.555800,5.132,-5.558000e-02,-0.555800,-1
1759597062.011,idle2,0.541400,5.124,-5.414000e-02,-0.541400,-1
1759597062.112,idle2,0.468700,5.136,-4.687000e-02,-0.468700,-1
1759597062.212,idle2,0.468900,5.128,-4.689000e-02,-0.468900,-1
1759597062.312,idle2,0.475900,5.140,-4.759000e-02,-0.475900,-1
1759597062.412,idle2,0.481500,5.144,-4.815000e-02,-0.481500,-1
1759597062.512,idle2,0.460000,5.136,-4.600000e-02,-0.460000,-1
1759597062.612,idle2,0.483500,5.132,-4.835000e-02,-0.483500,-1
1759597062.713,idle2,0.499700,5.140,-4.997000e-02,-0.499700,-1
1759597062.813,idle2,0.486000,5.140,-4.860000e-02,-0.486000,-1
1759597062.913,idle2,0.462000,5.140,-4.620000e-02,-0.462000,-1
1759597063.013,idle2,0.469600,5.128,-4.696000e-02,-0.469600,-1
1759597063.113,idle2,0.464700,5.136,-4.647000e-02,-0.464700,-1
1759597063.213,idle2,0.484400,5.140,-4.844000e-02,-0.484400,-1
1759597063.313,idle2,0.511500,5.144,-5.115000e-02,-0.511500,-1
1759597063.413,idle2,0.462400,5.132,-4.624000e-02,-0.462400,-1
1759597063.514,idle2,0.458800,5.124,-4.588000e-02,-0.458800,-1
1759597063.614,idle2,0.479100,5.136,-4.791000e-02,-0.479100,-1
1759597063.714,idle2,0.516500,5.136,-5.165000e-02,-0.516500,-1
1759597063.814,idle2,0.463900,5.132,-4.639000e-02,-0.463900,-1
1759597063.914,idle2,0.493600,5.124,-4.936000e-02,-0.493600,-1
1759597064.014,idle2,0.502100,5.132,-5.021000e-02,-0.502100,-1
1759597064.115,idle2,0.554800,5.124,-5.548000e-02,-0.554800,-1
1759597064.214,idle2,0.539000,5.128,-5.390000e-02,-0.539000,-1
1759597064.314,idle2,0.498500,5.120,-4.985000e-02,-0.498500,-1
1759597064.415,idle2,0.467100,5.132,-4.671000e-02,-0.467100,-1
1759597064.515,idle2,0.487600,5.144,-4.876000e-02,-0.487600,-1
1759597064.615,idle2,0.504200,5.140,-5.042000e-02,-0.504200,-1
1759597064.715,idle2,0.490500,5.124,-4.905000e-02,-0.490500,-1
1759597064.815,idle2,0.452400,5.128,-4.524000e-02,-0.452400,-1
1759597064.915,idle2,0.478600,5.140,-4.786000e-02,-0.478600,-1
1759597065.015,idle2,0.478200,5.144,-4.782000e-02,-0.478200,-1
1759597065.115,idle2,0.467400,5.144,-4.674000e-02,-0.467400,-1
1759597065.215,idle2,0.460100,5.124,-4.601000e-02,-0.460100,-1
1759597065.316,idle2,0.470400,5.136,-4.704000e-02,-0.470400,-1
1759597065.416,idle2,0.478400,5.140,-4.784000e-02,-0.478400,-1
1759597065.516,idle2,0.469700,5.132,-4.697000e-02,-0.469700,-1
1759597065.616,idle2,0.465200,5.132,-4.652000e-02,-0.465200,-1
1759597065.716,idle2,0.470800,5.140,-4.708000e-02,-0.470800,-1
1759597065.816,idle2,0.496600,5.144,-4.966000e-02,-0.496600,-1
1759597065.916,idle2,0.494400,5.144,-4.944000e-02,-0.494400,-1
1759597066.016,idle2,0.448600,5.132,-4.486000e-02,-0.448600,-1
1759597066.116,idle2,0.470500,5.144,-4.705000e-02,-0.470500,-1
1759597066.217,idle2,0.556400,5.132,-5.564000e-02,-0.556400,-1
1759597066.317,idle2,0.631500,5.120,-6.315000e-02,-0.631500,-1
1759597066.416,idle2,0.538100,5.128,-5.381000e-02,-0.538100,-1
1759597066.516,idle2,0.585000,5.120,-5.850000e-02,-0.585000,-1
1759597066.617,idle2,0.470800,5.148,-4.708000e-02,-0.470800,-1
1759597066.717,idle2,0.471300,5.144,-4.713000e-02,-0.471300,-1
1759597066.817,idle2,0.452700,5.128,-4.527000e-02,-0.452700,-1
1759597066.917,idle2,0.450900,5.136,-4.509000e-02,-0.450900,-1
1759597067.017,idle2,0.475500,5.144,-4.755000e-02,-0.475500,-1
1759597067.118,idle2,0.503000,5.140,-5.030000e-02,-0.503000,-1
1759597067.218,idle2,0.480700,5.124,-4.807000e-02,-0.480700,-1
1759597067.318,idle2,0.456400,5.128,-4.564000e-02,-0.456400,-1
1759597067.418,idle2,0.473400,5.140,-4.734000e-02,-0.473400,-1
1759597067.518,idle2,0.473000,5.144,-4.730000e-02,-0.473000,-1
1759597067.618,idle2,0.461800,5.136,-4.618000e-02,-0.461800,-1
1759597067.718,idle2,0.469300,5.132,-4.693000e-02,-0.469300,-1
1759597067.818,idle2,0.495700,5.140,-4.957000e-02,-0.495700,-1
1759597067.919,idle2,0.538200,5.120,-5.382000e-02,-0.538200,-1
1759597068.018,idle2,0.674800,5.096,-6.748000e-02,-0.674800,-1
1759597068.117,idle2,0.677400,5.108,-6.774000e-02,-0.677400,-1
1759597068.217,idle2,0.721400,5.100,-7.214000e-02,-0.721400,-1
1759597068.317,idle2,0.549700,5.132,-5.497000e-02,-0.549700,-1
1759597068.417,idle2,0.555300,5.124,-5.553000e-02,-0.555300,-1
1759597068.518,idle2,0.674900,5.120,-6.749000e-02,-0.674900,-1
1759597068.618,idle2,0.540800,5.132,-5.408000e-02,-0.540800,-1
1759597068.718,idle2,0.550300,5.128,-5.503000e-02,-0.550300,-1
1759597068.818,idle2,0.561800,5.120,-5.618000e-02,-0.561800,-1
1759597068.918,idle2,0.559600,5.128,-5.596000e-02,-0.559600,-1
1759597069.018,idle2,0.578000,5.124,-5.780000e-02,-0.578000,-1
1759597069.118,idle2,0.586900,5.112,-5.869000e-02,-0.586900,-1
1759597069.218,idle2,0.583800,5.116,-5.838000e-02,-0.583800,-1
1759597069.318,idle2,0.549800,5.132,-5.498000e-02,-0.549800,-1
1759597069.418,idle2,0.550600,5.124,-5.506000e-02,-0.550600,-1
1759597069.518,idle2,0.556500,5.120,-5.565000e-02,-0.556500,-1
1759597069.618,idle2,0.573800,5.128,-5.738000e-02,-0.573800,-1
1759597069.718,idle2,0.589400,5.120,-5.894000e-02,-0.589400,-1
1759597069.818,idle2,0.550900,5.124,-5.509000e-02,-0.550900,-1
1759597069.918,idle2,0.545100,5.132,-5.451000e-02,-0.545100,-1
1759597070.018,idle2,0.551700,5.124,-5.517000e-02,-0.551700,-1
1759597070.119,idle2,0.556100,5.120,-5.561000e-02,-0.556100,-1
1759597070.219,idle2,0.558900,5.132,-5.589000e-02,-0.558900,-1
1759597070.319,idle2,0.573600,5.128,-5.736000e-02,-0.573600,-1
1759597070.419,idle2,0.581800,5.112,-5.818000e-02,-0.581800,-1
1759597070.519,idle2,0.552800,5.132,-5.528000e-02,-0.552800,-1
1759597070.619,idle2,0.553000,5.124,-5.530000e-02,-0.553000,-1
1759597070.719,idle2,0.547200,5.120,-5.472000e-02,-0.547200,-1
1759597070.819,idle2,0.701900,5.096,-7.019000e-02,-0.701900,-1
1759597070.919,idle2,0.577900,5.128,-5.779000e-02,-0.577900,-1
1759597071.019,idle2,0.577500,5.120,-5.775000e-02,-0.577500,-1
1759597071.119,idle2,0.579800,5.120,-5.798000e-02,-0.579800,-1
1759597071.220,idle2,0.849400,5.068,-8.494000e-02,-0.849400,-1
1759597071.320,idle2,0.578500,5.124,-5.785000e-02,-0.578500,-1
1759597071.420,idle2,0.554700,5.128,-5.547000e-02,-0.554700,-1
1759597071.520,idle2,0.616600,5.116,-6.166000e-02,-0.616600,-1
1759597071.620,idle2,0.567500,5.124,-5.675000e-02,-0.567500,-1
1759597071.720,idle2,0.550500,5.128,-5.505000e-02,-0.550500,-1
1759597071.820,idle2,0.554200,5.128,-5.542000e-02,-0.554200,-1
1759597071.920,idle2,0.568300,5.124,-5.683000e-02,-0.568300,-1
1759597072.020,idle2,0.589400,5.128,-5.894000e-02,-0.589400,-1
1759597072.120,idle2,0.553700,5.124,-5.537000e-02,-0.553700,-1
1759597072.221,idle2,0.597500,5.120,-5.975000e-02,-0.597500,-1
1759597072.321,idle2,0.571800,5.128,-5.718000e-02,-0.571800,-1
1759597072.421,idle2,0.561300,5.128,-5.613000e-02,-0.561300,-1
1759597072.521,idle2,0.558100,5.120,-5.581000e-02,-0.558100,-1
1759597072.621,idle2,0.561900,5.128,-5.619000e-02,-0.561900,-1
1759597072.721,idle2,0.556300,5.128,-5.563000e-02,-0.556300,-1
1759597072.821,idle2,0.584800,5.120,-5.848000e-02,-0.584800,-1
1759597072.921,idle2,0.578700,5.128,-5.787000e-02,-0.578700,-1
1759597073.023,idle2,0.468600,5.144,-4.686000e-02,-0.468600,-1
1759597073.122,idle2,0.565800,5.104,-5.658000e-02,-0.565800,-1
1759597073.223,idle2,0.522200,5.136,-5.222000e-02,-0.522200,-1
1759597073.323,idle2,0.513700,5.132,-5.137000e-02,-0.513700,-1
1759597073.423,idle2,0.469000,5.136,-4.690000e-02,-0.469000,-1
1759597073.523,idle2,0.496800,5.120,-4.968000e-02,-0.496800,-1
1759597073.623,idle2,0.476200,5.132,-4.762000e-02,-0.476200,-1
1759597073.723,idle2,0.462100,5.140,-4.621000e-02,-0.462100,-1
1759597073.824,idle2,0.462100,5.144,-4.621000e-02,-0.462100,-1
1759597073.924,idle2,0.469400,5.128,-4.694000e-02,-0.469400,-1
1759597074.024,idle2,0.465900,5.140,-4.659000e-02,-0.465900,-1
1759597074.124,idle2,0.528300,5.140,-5.283000e-02,-0.528300,-1
1759597074.224,idle2,0.501600,5.136,-5.016000e-02,-0.501600,-1
1759597074.324,idle2,0.467400,5.128,-4.674000e-02,-0.467400,-1
1759597074.424,idle2,0.465100,5.132,-4.651000e-02,-0.465100,-1
1759597074.524,idle2,0.475100,5.144,-4.751000e-02,-0.475100,-1
1759597074.624,idle2,0.464100,5.140,-4.641000e-02,-0.464100,-1
1759597074.724,idle2,0.465500,5.132,-4.655000e-02,-0.465500,-1
1759597074.825,idle2,0.494100,5.128,-4.941000e-02,-0.494100,-1
1759597074.925,idle2,0.473300,5.144,-4.733000e-02,-0.473300,-1
1759597075.025,idle2,0.482900,5.140,-4.829000e-02,-0.482900,-1
1759597075.125,idle2,0.468900,5.144,-4.689000e-02,-0.468900,-1
1759597075.225,idle2,0.462400,5.128,-4.624000e-02,-0.462400,-1
1759597075.325,idle2,0.570400,5.128,-5.704000e-02,-0.570400,-1
