ts,phase,amps_A,vbus_V,vshunt_V,amps_raw_A,sign_factor
1759599783.200,idle1,0.545200,5.040,-5.452000e-02,-0.545200,-1
1759599783.300,idle1,0.551500,5.036,-5.515000e-02,-0.551500,-1
1759599783.400,idle1,0.538700,5.048,-5.387000e-02,-0.538700,-1
1759599783.500,idle1,0.538900,5.044,-5.389000e-02,-0.538900,-1
1759599783.600,idle1,0.545600,5.036,-5.456000e-02,-0.545600,-1
1759599783.700,idle1,0.555000,5.040,-5.550000e-02,-0.555000,-1
1759599783.800,idle1,0.540800,5.040,-5.408000e-02,-0.540800,-1
1759599783.900,idle1,0.542700,5.036,-5.427000e-02,-0.542700,-1
1759599784.000,idle1,0.559200,5.044,-5.592000e-02,-0.559200,-1
1759599784.101,idle1,0.602600,5.028,-6.026000e-02,-0.602600,-1
1759599784.201,idle1,0.574000,5.024,-5.740000e-02,-0.574000,-1
1759599784.301,idle1,0.560300,5.044,-5.603000e-02,-0.560300,-1
1759599784.401,idle1,0.532100,5.044,-5.321000e-02,-0.532100,-1
1759599784.501,idle1,0.543600,5.024,-5.436000e-02,-0.543600,-1
1759599784.601,idle1,0.551500,5.036,-5.515000e-02,-0.551500,-1
1759599784.701,idle1,0.705200,5.016,-7.052000e-02,-0.705200,-1
1759599784.801,idle1,0.572900,5.024,-5.729000e-02,-0.572900,-1
1759599784.901,idle1,0.575300,5.032,-5.753000e-02,-0.575300,-1
1759599785.001,idle1,0.547200,5.044,-5.472000e-02,-0.547200,-1
1759599785.101,idle1,0.533300,5.036,-5.333000e-02,-0.533300,-1
1759599785.201,idle1,0.538400,5.036,-5.384000e-02,-0.538400,-1
1759599785.301,idle1,0.568900,5.036,-5.689000e-02,-0.568900,-1
1759599785.401,idle1,0.572700,5.036,-5.727000e-02,-0.572700,-1
1759599785.501,idle1,0.554300,5.036,-5.543000e-02,-0.554300,-1
1759599785.601,idle1,0.539800,5.044,-5.398000e-02,-0.539800,-1
1759599785.702,idle1,0.545400,5.036,-5.454000e-02,-0.545400,-1
1759599785.802,idle1,0.558800,5.036,-5.588000e-02,-0.558800,-1
1759599785.902,idle1,0.559900,5.040,-5.599000e-02,-0.559900,-1
1759599786.002,idle1,0.565700,5.028,-5.657000e-02,-0.565700,-1
1759599786.102,idle1,0.537700,5.036,-5.377000e-02,-0.537700,-1
1759599786.202,idle1,0.550800,5.032,-5.508000e-02,-0.550800,-1
1759599786.302,idle1,0.548400,5.036,-5.484000e-02,-0.548400,-1
1759599786.402,idle1,0.512100,5.044,-5.121000e-02,-0.512100,-1
1759599786.502,idle1,0.506900,5.044,-5.069000e-02,-0.506900,-1
1759599786.602,idle1,0.460300,5.024,-4.603000e-02,-0.460300,-1
1759599786.703,idle1,0.426900,5.044,-4.269000e-02,-0.426900,-1
1759599786.803,idle1,0.420300,5.048,-4.203000e-02,-0.420300,-1
1759599786.903,idle1,0.589200,5.024,-5.892000e-02,-0.589200,-1
1759599787.003,idle1,0.577000,5.004,-5.770000e-02,-0.577000,-1
1759599787.103,idle1,0.526400,5.044,-5.264000e-02,-0.526400,-1
1759599787.203,idle1,0.496300,5.044,-4.963000e-02,-0.496300,-1
1759599787.303,idle1,0.487000,5.028,-4.870000e-02,-0.487000,-1
1759599787.403,idle1,0.477700,5.028,-4.777000e-02,-0.477700,-1
1759599787.504,idle1,0.454800,5.052,-4.548000e-02,-0.454800,-1
1759599787.604,idle1,0.454000,5.048,-4.540000e-02,-0.454000,-1
1759599787.704,idle1,0.452300,5.032,-4.523000e-02,-0.452300,-1
1759599787.804,idle1,0.465100,5.052,-4.651000e-02,-0.465100,-1
1759599787.904,idle1,0.493000,5.036,-4.930000e-02,-0.493000,-1
1759599788.004,idle1,0.476900,5.036,-4.769000e-02,-0.476900,-1
1759599788.104,idle1,0.450300,5.028,-4.503000e-02,-0.450300,-1
1759599788.204,idle1,0.461100,5.044,-4.611000e-02,-0.461100,-1
1759599788.304,idle1,0.454500,5.056,-4.545000e-02,-0.454500,-1
1759599788.404,idle1,0.448500,5.032,-4.485000e-02,-0.448500,-1
1759599788.505,idle1,0.482600,5.028,-4.826000e-02,-0.482600,-1
1759599788.605,idle1,0.465900,5.048,-4.659000e-02,-0.465900,-1
1759599788.705,idle1,0.451300,5.052,-4.513000e-02,-0.451300,-1
1759599788.805,idle1,0.458500,5.032,-4.585000e-02,-0.458500,-1
1759599788.905,idle1,0.464900,5.052,-4.649000e-02,-0.464900,-1
1759599789.005,idle1,0.451000,5.052,-4.510000e-02,-0.451000,-1
1759599789.105,idle1,0.470800,5.048,-4.708000e-02,-0.470800,-1
1759599789.206,idle1,0.550700,5.036,-5.507000e-02,-0.550700,-1
1759599789.306,idle1,0.549900,5.024,-5.499000e-02,-0.549900,-1
1759599789.405,idle1,0.514100,5.044,-5.141000e-02,-0.514100,-1
1759599789.506,idle1,0.441800,5.056,-4.418000e-02,-0.441800,-1
1759599789.606,idle1,0.493900,5.028,-4.939000e-02,-0.493900,-1
1759599789.706,idle1,0.479200,5.052,-4.792000e-02,-0.479200,-1
1759599789.806,idle1,0.457700,5.056,-4.577000e-02,-0.457700,-1
1759599789.906,idle1,0.459800,5.048,-4.598000e-02,-0.459800,-1
1759599790.006,idle1,0.471200,5.036,-4.712000e-02,-0.471200,-1
1759599790.106,idle1,0.454200,5.056,-4.542000e-02,-0.454200,-1
1759599790.207,idle1,0.462200,5.048,-4.622000e-02,-0.462200,-1
1759599790.307,idle1,0.452500,5.044,-4.525000e-02,-0.452500,-1
1759599790.407,idle1,0.467500,5.040,-4.675000e-02,-0.467500,-1
1759599790.507,idle1,0.485800,5.052,-4.858000e-02,-0.485800,-1
1759599790.607,idle1,0.455800,5.060,-4.558000e-02,-0.455800,-1
1759599790.707,idle1,0.455400,5.052,-4.554000e-02,-0.455400,-1
1759599790.807,idle1,0.459200,5.040,-4.592000e-02,-0.459200,-1
1759599790.907,idle1,0.466300,5.060,-4.663000e-02,-0.466300,-1
1759599791.007,idle1,0.462700,5.064,-4.627000e-02,-0.462700,-1
1759599791.107,idle1,0.473800,5.048,-4.738000e-02,-0.473800,-1
1759599791.208,idle1,0.488300,5.040,-4.883000e-02,-0.488300,-1
1759599791.308,idle1,0.451700,5.064,-4.517000e-02,-0.451700,-1
1759599791.408,idle1,0.451300,5.064,-4.513000e-02,-0.451300,-1
1759599791.508,idle1,0.532400,5.044,-5.324000e-02,-0.532400,-1
1759599791.608,idle1,0.519000,5.056,-5.190000e-02,-0.519000,-1
1759599791.708,idle1,0.486100,5.060,-4.861000e-02,-0.486100,-1
1759599791.808,idle1,0.490500,5.060,-4.905000e-02,-0.490500,-1
1759599791.908,idle1,0.466700,5.060,-4.667000e-02,-0.466700,-1
1759599792.008,idle1,0.457900,5.052,-4.579000e-02,-0.457900,-1
1759599792.109,idle1,0.446300,5.068,-4.463000e-02,-0.446300,-1
1759599792.209,idle1,0.453200,5.072,-4.532000e-02,-0.453200,-1
1759599792.309,idle1,0.459600,5.064,-4.596000e-02,-0.459600,-1
1759599792.409,idle1,0.528800,5.040,-5.288000e-02,-0.528800,-1
1759599792.509,idle1,0.467400,5.064,-4.674000e-02,-0.467400,-1
1759599792.609,idle1,0.456200,5.068,-4.562000e-02,-0.456200,-1
1759599792.709,idle1,0.459600,5.056,-4.596000e-02,-0.459600,-1
1759599792.809,idle1,0.492600,5.044,-4.926000e-02,-0.492600,-1
1759599792.909,idle1,0.462700,5.076,-4.627000e-02,-0.462700,-1
1759599793.010,idle1,0.468200,5.068,-4.682000e-02,-0.468200,-1
1759599793.110,idle1,0.454800,5.068,-4.548000e-02,-0.454800,-1
1759599793.210,idle1,0.451200,5.052,-4.512000e-02,-0.451200,-1
1759599793.310,idle1,0.456800,5.084,-4.568000e-02,-0.456800,-1
1759599793.410,idle1,0.458200,5.096,-4.582000e-02,-0.458200,-1
1759599793.510,idle1,0.455800,5.092,-4.558000e-02,-0.455800,-1
1759599793.610,idle1,0.450000,5.080,-4.500000e-02,-0.450000,-1
1759599793.710,idle1,0.531900,5.064,-5.319000e-02,-0.531900,-1
1759599793.810,idle1,0.531300,5.084,-5.313000e-02,-0.531300,-1
1759599793.910,idle1,0.516500,5.084,-5.165000e-02,-0.516500,-1
1759599794.011,idle1,0.458400,5.096,-4.584000e-02,-0.458400,-1
1759599794.111,idle1,0.454500,5.084,-4.545000e-02,-0.454500,-1
1759599794.211,idle1,0.470700,5.096,-4.707000e-02,-0.470700,-1
1759599794.311,idle1,0.487800,5.096,-4.878000e-02,-0.487800,-1
1759599794.411,idle1,0.472300,5.092,-4.723000e-02,-0.472300,-1
1759599794.511,idle1,0.458800,5.088,-4.588000e-02,-0.458800,-1
1759599794.611,idle1,0.454600,5.080,-4.546000e-02,-0.454600,-1
1759599794.711,idle1,0.465300,5.096,-4.653000e-02,-0.465300,-1
1759599794.812,idle1,0.451900,5.096,-4.519000e-02,-0.451900,-1
1759599794.912,idle1,0.453700,5.100,-4.537000e-02,-0.453700,-1
1759599795.012,idle1,0.484000,5.072,-4.840000e-02,-0.484000,-1
1759599795.112,idle1,0.448900,5.080,-4.489000e-02,-0.448900,-1
1759599795.212,idle1,0.450300,5.100,-4.503000e-02,-0.450300,-1
1759599795.312,idle1,0.420800,5.104,-4.208000e-02,-0.420800,-1
1759599795.412,idle1,0.409500,5.100,-4.095000e-02,-0.409500,-1
1759599795.512,idle1,0.421200,5.084,-4.212000e-02,-0.421200,-1
1759599795.612,idle1,0.434900,5.096,-4.349000e-02,-0.434900,-1
1759599795.712,idle1,0.448000,5.100,-4.480000e-02,-0.448000,-1
1759599795.813,idle1,0.408800,5.100,-4.088000e-02,-0.408800,-1
1759599795.913,idle1,0.417300,5.100,-4.173000e-02,-0.417300,-1
1759599796.013,idle1,0.504200,5.084,-5.042000e-02,-0.504200,-1
1759599796.113,idle1,0.519100,5.088,-5.191000e-02,-0.519100,-1
1759599796.213,idle1,0.453300,5.096,-4.533000e-02,-0.453300,-1
1759599796.313,idle1,0.449900,5.096,-4.499000e-02,-0.449900,-1
1759599796.413,idle1,0.460600,5.092,-4.606000e-02,-0.460600,-1
1759599796.513,idle1,0.461000,5.088,-4.610000e-02,-0.461000,-1
1759599796.614,idle1,0.465100,5.100,-4.651000e-02,-0.465100,-1
1759599796.714,idle1,0.460800,5.096,-4.608000e-02,-0.460800,-1
1759599796.814,idle1,0.461600,5.096,-4.616000e-02,-0.461600,-1
1759599796.914,idle1,0.473700,5.092,-4.737000e-02,-0.473700,-1
1759599797.014,idle1,0.475500,5.080,-4.755000e-02,-0.475500,-1
1759599797.114,idle1,0.484100,5.100,-4.841000e-02,-0.484100,-1
1759599797.214,idle1,0.458600,5.100,-4.586000e-02,-0.458600,-1
1759599797.314,idle1,0.452800,5.096,-4.528000e-02,-0.452800,-1
1759599797.414,idle1,0.452100,5.084,-4.521000e-02,-0.452100,-1
1759599797.514,idle1,0.464900,5.080,-4.649000e-02,-0.464900,-1
1759599797.615,idle1,0.481100,5.096,-4.811000e-02,-0.481100,-1
1759599797.715,idle1,0.482700,5.092,-4.827000e-02,-0.482700,-1
1759599797.815,idle1,0.457100,5.100,-4.571000e-02,-0.457100,-1
1759599797.915,idle1,0.478800,5.076,-4.788000e-02,-0.478800,-1
1759599798.015,idle1,0.477200,5.076,-4.772000e-02,-0.477200,-1
1759599798.115,idle1,0.467400,5.100,-4.674000e-02,-0.467400,-1
1759599798.215,idle1,0.507600,5.092,-5.076000e-02,-0.507600,-1
1759599798.315,idle1,0.502100,5.084,-5.021000e-02,-0.502100,-1
1759599798.415,idle1,0.496600,5.088,-4.966000e-02,-0.496600,-1
1759599798.516,idle1,0.425400,5.104,-4.254000e-02,-0.425400,-1
1759599798.616,idle1,0.414300,5.104,-4.143000e-02,-0.414300,-1
1759599798.716,idle1,0.413500,5.104,-4.135000e-02,-0.413500,-1
1759599798.816,idle1,0.408100,5.096,-4.081000e-02,-0.408100,-1
1759599798.916,idle1,0.445100,5.088,-4.451000e-02,-0.445100,-1
1759599799.016,idle1,0.502600,5.072,-5.026000e-02,-0.502600,-1
1759599799.116,idle1,0.455100,5.100,-4.551000e-02,-0.455100,-1
1759599799.216,idle1,0.453400,5.100,-4.534000e-02,-0.453400,-1
1759599799.316,idle1,0.452200,5.092,-4.522000e-02,-0.452200,-1
1759599799.417,idle1,0.453300,5.080,-4.533000e-02,-0.453300,-1
1759599799.517,idle1,0.455900,5.100,-4.559000e-02,-0.455900,-1
1759599799.617,idle1,0.443100,5.100,-4.431000e-02,-0.443100,-1
1759599799.717,idle1,0.458400,5.096,-4.584000e-02,-0.458400,-1
1759599799.817,idle1,0.455500,5.092,-4.555000e-02,-0.455500,-1
1759599799.917,idle1,0.458600,5.080,-4.586000e-02,-0.458600,-1
1759599800.017,idle1,0.449800,5.100,-4.498000e-02,-0.449800,-1
1759599800.117,idle1,0.458800,5.096,-4.588000e-02,-0.458800,-1
1759599800.217,idle1,0.489000,5.096,-4.890000e-02,-0.489000,-1
1759599800.318,idle1,0.487000,5.080,-4.870000e-02,-0.487000,-1
1759599800.418,idle1,0.462400,5.080,-4.624000e-02,-0.462400,-1
1759599800.518,idle1,0.525500,5.084,-5.255000e-02,-0.525500,-1
1759599800.618,idle1,0.520000,5.084,-5.200000e-02,-0.520000,-1
1759599800.718,idle1,0.497500,5.088,-4.975000e-02,-0.497500,-1
1759599800.818,idle1,0.451700,5.080,-4.517000e-02,-0.451700,-1
1759599800.918,idle1,0.493500,5.092,-4.935000e-02,-0.493500,-1
1759599801.018,idle1,0.454500,5.096,-4.545000e-02,-0.454500,-1
1759599801.118,idle1,0.405000,5.104,-4.050000e-02,-0.405000,-1
1759599801.218,idle1,0.416700,5.096,-4.167000e-02,-0.416700,-1
1759599801.319,idle1,0.413200,5.088,-4.132000e-02,-0.413200,-1
1759599801.419,idle1,0.477000,5.096,-4.770000e-02,-0.477000,-1
1759599801.519,idle1,0.567300,5.084,-5.673000e-02,-0.567300,-1
1759599801.619,idle1,0.559600,5.080,-5.596000e-02,-0.559600,-1
1759599801.719,idle1,0.564600,5.060,-5.646000e-02,-0.564600,-1
1759599801.819,idle1,0.548800,5.088,-5.488000e-02,-0.548800,-1
1759599801.919,idle1,0.511800,5.088,-5.118000e-02,-0.511800,-1
1759599802.019,idle1,0.465900,5.092,-4.659000e-02,-0.465900,-1
1759599802.119,idle1,0.457500,5.080,-4.575000e-02,-0.457500,-1
1759599802.219,idle1,0.498100,5.092,-4.981000e-02,-0.498100,-1
1759599802.319,idle1,0.450000,5.096,-4.500000e-02,-0.450000,-1
1759599802.420,idle1,0.454900,5.096,-4.549000e-02,-0.454900,-1
1759599802.520,idle1,0.453500,5.080,-4.535000e-02,-0.453500,-1
1759599802.620,idle1,0.456800,5.076,-4.568000e-02,-0.456800,-1
1759599802.720,idle1,0.532000,5.092,-5.320000e-02,-0.532000,-1
1759599802.820,idle1,0.515700,5.088,-5.157000e-02,-0.515700,-1
1759599802.920,idle1,0.545100,5.076,-5.451000e-02,-0.545100,-1
1759599803.020,idle1,0.448700,5.080,-4.487000e-02,-0.448700,-1
1759599803.120,idle1,0.471300,5.096,-4.713000e-02,-0.471300,-1
1759599803.220,idle1,0.461400,5.096,-4.614000e-02,-0.461400,-1
1759599803.321,idle1,0.456700,5.088,-4.567000e-02,-0.456700,-1
1759599803.421,idle1,0.467200,5.084,-4.672000e-02,-0.467200,-1
1759599803.521,idle1,0.492000,5.068,-4.920000e-02,-0.492000,-1
1759599803.621,idle1,0.458600,5.096,-4.586000e-02,-0.458600,-1
1759599803.721,idle1,0.467500,5.092,-4.675000e-02,-0.467500,-1
1759599803.821,idle1,0.447500,5.096,-4.475000e-02,-0.447500,-1
1759599803.921,idle1,0.444600,5.076,-4.446000e-02,-0.444600,-1
1759599804.021,idle1,0.472900,5.076,-4.729000e-02,-0.472900,-1
1759599804.121,idle1,0.478100,5.088,-4.781000e-02,-0.478100,-1
1759599804.221,idle1,0.459100,5.096,-4.591000e-02,-0.459100,-1
1759599804.322,idle1,0.461000,5.088,-4.610000e-02,-0.461000,-1
1759599804.422,idle1,0.456600,5.076,-4.566000e-02,-0.456600,-1
1759599804.522,idle1,0.467700,5.096,-4.677000e-02,-0.467700,-1
1759599804.622,idle1,0.465000,5.092,-4.650000e-02,-0.465000,-1
1759599804.722,idle1,0.472200,5.092,-4.722000e-02,-0.472200,-1
1759599804.822,idle1,0.483200,5.068,-4.832000e-02,-0.483200,-1
1759599804.923,idle1,0.487500,5.064,-4.875000e-02,-0.487500,-1
1759599805.022,idle1,0.501800,5.088,-5.018000e-02,-0.501800,-1
1759599805.122,idle1,0.533100,5.080,-5.331000e-02,-0.533100,-1
1759599805.222,idle1,0.545500,5.080,-5.455000e-02,-0.545500,-1
1759599805.322,idle1,0.558300,5.080,-5.583000e-02,-0.558300,-1
1759599805.422,idle1,0.572800,5.072,-5.728000e-02,-0.572800,-1
1759599805.522,idle1,0.566600,5.072,-5.666000e-02,-0.566600,-1
1759599805.622,idle1,0.540400,5.080,-5.404000e-02,-0.540400,-1
1759599805.722,idle1,0.530000,5.080,-5.300000e-02,-0.530000,-1
1759599805.822,idle1,0.545400,5.072,-5.454000e-02,-0.545400,-1
1759599805.922,idle1,0.545000,5.080,-5.450000e-02,-0.545000,-1
1759599806.023,idle1,0.535700,5.080,-5.357000e-02,-0.535700,-1
1759599806.123,idle1,0.570500,5.072,-5.705000e-02,-0.570500,-1
1759599806.223,idle1,0.590100,5.072,-5.901000e-02,-0.590100,-1
1759599806.323,idle1,0.541800,5.080,-5.418000e-02,-0.541800,-1
1759599806.423,idle1,0.547900,5.080,-5.479000e-02,-0.547900,-1
1759599806.523,idle1,0.535300,5.080,-5.353000e-02,-0.535300,-1
1759599806.623,idle1,0.555000,5.076,-5.550000e-02,-0.555000,-1
1759599806.723,idle1,0.582000,5.076,-5.820000e-02,-0.582000,-1
1759599806.823,idle1,0.566300,5.068,-5.663000e-02,-0.566300,-1
1759599806.923,idle1,0.547400,5.076,-5.474000e-02,-0.547400,-1
1759599807.023,idle1,0.549400,5.076,-5.494000e-02,-0.549400,-1
1759599807.123,idle1,0.504200,5.084,-5.042000e-02,-0.504200,-1
1759599807.223,idle1,0.511900,5.080,-5.119000e-02,-0.511900,-1
1759599807.323,idle1,0.535000,5.080,-5.350000e-02,-0.535000,-1
1759599807.423,idle1,0.491800,5.084,-4.918000e-02,-0.491800,-1
1759599807.523,idle1,0.503200,5.068,-5.032000e-02,-0.503200,-1
1759599807.624,idle1,0.508500,5.080,-5.085000e-02,-0.508500,-1
1759599807.724,idle1,0.506800,5.080,-5.068000e-02,-0.506800,-1
1759599807.824,idle1,0.503300,5.076,-5.033000e-02,-0.503300,-1
1759599807.924,idle1,0.519700,5.072,-5.197000e-02,-0.519700,-1
1759599808.024,idle1,0.581700,5.068,-5.817000e-02,-0.581700,-1
1759599808.124,idle1,0.553200,5.068,-5.532000e-02,-0.553200,-1
1759599808.224,idle1,0.538800,5.064,-5.388000e-02,-0.538800,-1
1759599808.324,idle1,0.539500,5.072,-5.395000e-02,-0.539500,-1
1759599808.424,idle1,0.558200,5.072,-5.582000e-02,-0.558200,-1
1759599808.535,load,0.752500,5.024,-7.525000e-02,-0.752500,-1
1759599808.638,load,1.037100,4.996,-1.037100e-01,-1.037100,-1
1759599808.738,load,1.054700,4.996,-1.054700e-01,-1.054700,-1
1759599808.838,load,1.053000,4.996,-1.053000e-01,-1.053000,-1
1759599808.938,load,1.058400,4.996,-1.058400e-01,-1.058400,-1
1759599809.038,load,1.085100,4.992,-1.085100e-01,-1.085100,-1
1759599809.138,load,1.051300,4.996,-1.051300e-01,-1.051300,-1
1759599809.238,load,1.060500,4.996,-1.060500e-01,-1.060500,-1
1759599809.338,load,1.064200,4.996,-1.064200e-01,-1.064200,-1
1759599809.439,load,1.117200,4.976,-1.117200e-01,-1.117200,-1
1759599809.539,load,1.046500,4.992,-1.046500e-01,-1.046500,-1
1759599809.639,load,1.071500,4.992,-1.071500e-01,-1.071500,-1
1759599809.739,load,1.077500,4.992,-1.077500e-01,-1.077500,-1
1759599809.839,load,1.073700,4.996,-1.073700e-01,-1.073700,-1
1759599809.939,load,1.058200,4.996,-1.058200e-01,-1.058200,-1
1759599810.039,load,0.766400,5.036,-7.664000e-02,-0.766400,-1
1759599810.139,load,1.055900,4.992,-1.055900e-01,-1.055900,-1
1759599810.239,load,1.074000,4.992,-1.074000e-01,-1.074000,-1
1759599810.339,load,1.087400,4.992,-1.087400e-01,-1.087400,-1
1759599810.439,load,1.077600,4.996,-1.077600e-01,-1.077600,-1
1759599810.539,load,1.054900,4.992,-1.054900e-01,-1.054900,-1
1759599810.639,load,1.059100,4.992,-1.059100e-01,-1.059100,-1
1759599810.739,load,1.065900,4.992,-1.065900e-01,-1.065900,-1
1759599810.839,load,1.064400,4.992,-1.064400e-01,-1.064400,-1
1759599810.940,load,1.090200,4.988,-1.090200e-01,-1.090200,-1
1759599811.040,load,1.085500,4.988,-1.085500e-01,-1.085500,-1
1759599811.140,load,1.059500,4.992,-1.059500e-01,-1.059500,-1
1759599811.240,load,1.050000,4.992,-1.050000e-01,-1.050000,-1
1759599811.340,load,1.053100,4.992,-1.053100e-01,-1.053100,-1
1759599811.440,load,1.070200,4.988,-1.070200e-01,-1.070200,-1
1759599811.540,load,1.082900,4.992,-1.082900e-01,-1.082900,-1
1759599811.640,load,1.074600,4.984,-1.074600e-01,-1.074600,-1
1759599811.741,load,1.223900,4.960,-1.223900e-01,-1.223900,-1
1759599811.840,load,1.084100,4.996,-1.084100e-01,-1.084100,-1
1759599811.942,load,1.174100,4.972,-1.174100e-01,-1.174100,-1
1759599812.046,load,1.190700,4.968,-1.190700e-01,-1.190700,-1
1759599812.142,load,1.084100,4.992,-1.084100e-01,-1.084100,-1
1759599812.242,load,1.068200,4.988,-1.068200e-01,-1.068200,-1
1759599812.342,load,1.072300,4.988,-1.072300e-01,-1.072300,-1
1759599812.443,load,1.066300,4.988,-1.066300e-01,-1.066300,-1
1759599812.543,load,1.064200,4.988,-1.064200e-01,-1.064200,-1
1759599812.643,load,1.074500,4.980,-1.074500e-01,-1.074500,-1
1759599812.743,load,1.073200,4.988,-1.073200e-01,-1.073200,-1
1759599812.843,load,1.051500,4.992,-1.051500e-01,-1.051500,-1
1759599812.943,load,1.081100,4.988,-1.081100e-01,-1.081100,-1
1759599813.043,load,1.089000,4.984,-1.089000e-01,-1.089000,-1
1759599813.143,load,1.058900,4.988,-1.058900e-01,-1.058900,-1
1759599813.243,load,1.065500,4.988,-1.065500e-01,-1.065500,-1
1759599813.343,load,1.060000,4.992,-1.060000e-01,-1.060000,-1
1759599813.443,load,1.057200,4.996,-1.057200e-01,-1.057200,-1
1759599813.543,load,1.093200,4.992,-1.093200e-01,-1.093200,-1
1759599813.643,load,1.090400,4.992,-1.090400e-01,-1.090400,-1
1759599813.743,load,1.064000,4.988,-1.064000e-01,-1.064000,-1
1759599813.843,load,1.065900,4.992,-1.065900e-01,-1.065900,-1
1759599813.946,load,1.188100,4.972,-1.188100e-01,-1.188100,-1
1759599814.046,load,1.056800,4.992,-1.056800e-01,-1.056800,-1
1759599814.146,load,1.067600,4.992,-1.067600e-01,-1.067600,-1
1759599814.246,load,1.069600,4.988,-1.069600e-01,-1.069600,-1
1759599814.346,load,1.086900,4.992,-1.086900e-01,-1.086900,-1
1759599814.446,load,1.089200,4.980,-1.089200e-01,-1.089200,-1
1759599814.546,load,1.099200,4.980,-1.099200e-01,-1.099200,-1
1759599814.647,load,1.066700,4.988,-1.066700e-01,-1.066700,-1
1759599814.747,load,1.079200,4.988,-1.079200e-01,-1.079200,-1
1759599814.850,load,1.201200,4.972,-1.201200e-01,-1.201200,-1
1759599814.950,load,1.128600,4.976,-1.128600e-01,-1.128600,-1
1759599815.052,load,1.217800,4.968,-1.217800e-01,-1.217800,-1
1759599815.150,load,1.208400,4.968,-1.208400e-01,-1.208400,-1
1759599815.250,load,1.095900,4.976,-1.095900e-01,-1.095900,-1
1759599815.350,load,1.090900,4.988,-1.090900e-01,-1.090900,-1
1759599815.451,load,1.065600,4.988,-1.065600e-01,-1.065600,-1
