timestamp_iso,timestamp_ns,suite,proxy_pid,cpu_percent,cpu_freq_mhz,cpu_temp_c,mem_used_mb,mem_percent,rekey_duration_ms
2025-09-30 12:11:47,1759234307590592374,cs-mlkem768-aesgcm-mldsa65,260218,0.0,1800.0,50.6,235.6,8.0,
2025-09-30 12:11:47,1759234307690671910,cs-mlkem768-aesgcm-mldsa65,260218,19.5,1800.0,51.1,235.6,8.0,
2025-09-30 12:11:47,1759234307790751187,cs-mlkem768-aesgcm-mldsa65,260218,19.5,1800.0,50.1,235.6,8.0,
2025-09-30 12:11:47,1759234307890826668,cs-mlkem768-aesgcm-mldsa65,260218,20.0,1800.0,51.6,235.6,8.0,
2025-09-30 12:11:47,1759234307990904982,cs-mlkem768-aesgcm-mldsa65,260218,13.5,1800.0,51.1,235.6,8.0,
2025-09-30 12:11:48,1759234308090980740,cs-mlkem768-aesgcm-mldsa65,260218,19.5,1800.0,51.1,235.6,8.0,
2025-09-30 12:11:48,1759234308191057406,cs-mlkem768-aesgcm-mldsa65,260218,17.9,1800.0,52.1,235.6,8.0,
2025-09-30 12:11:48,1759234308291134980,cs-mlkem768-aesgcm-mldsa65,260218,20.0,1800.0,52.1,235.6,8.0,
2025-09-30 12:11:48,1759234308391214979,cs-mlkem768-aesgcm-mldsa65,260218,8.6,1800.0,51.6,235.6,8.0,
2025-09-30 12:11:48,1759234308491291441,cs-mlkem768-aesgcm-mldsa65,260218,17.9,1800.0,51.6,235.6,8.0,
2025-09-30 12:11:48,1759234308591369719,cs-mlkem768-aesgcm-mldsa65,260218,8.3,1800.0,52.1,235.2,8.0,
2025-09-30 12:11:48,1759234308691448644,cs-mlkem768-aesgcm-mldsa65,260218,17.5,1800.0,50.6,233.7,8.0,
2025-09-30 12:11:48,1759234308791560514,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,51.1,233.7,8.0,
2025-09-30 12:11:48,1759234308891636754,cs-mlkem768-aesgcm-mldsa65,260218,13.2,1800.0,51.1,233.9,8.0,
2025-09-30 12:11:48,1759234308991712235,cs-mlkem768-aesgcm-mldsa65,260218,13.5,1800.0,51.6,233.8,8.0,
2025-09-30 12:11:49,1759234309091791716,cs-mlkem768-aesgcm-mldsa65,260218,8.3,1800.0,51.6,233.7,8.0,
2025-09-30 12:11:49,1759234309191867623,cs-mlkem768-aesgcm-mldsa65,260218,20.0,1800.0,51.1,233.7,8.0,
2025-09-30 12:11:49,1759234309291945937,cs-mlkem768-aesgcm-mldsa65,260218,13.5,1800.0,52.1,233.9,8.0,
2025-09-30 12:11:49,1759234309392024233,cs-mlkem768-aesgcm-mldsa65,260218,17.5,1800.0,52.1,233.9,8.0,
2025-09-30 12:11:49,1759234309492101344,cs-mlkem768-aesgcm-mldsa65,260218,10.3,1800.0,51.1,233.8,8.0,
2025-09-30 12:11:49,1759234309592183547,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,52.1,233.3,8.0,
2025-09-30 12:11:49,1759234309692276621,cs-mlkem768-aesgcm-mldsa65,260218,20.5,1800.0,52.1,233.5,8.0,
2025-09-30 12:11:49,1759234309792370083,cs-mlkem768-aesgcm-mldsa65,260218,34.3,1800.0,51.6,235.1,8.0,
2025-09-30 12:11:49,1759234309892468546,cs-mlkem768-aesgcm-mldsa65,260218,48.7,1800.0,52.5,237.2,8.1,
2025-09-30 12:11:49,1759234309992556842,cs-mlkem768-aesgcm-mldsa65,260218,10.8,1800.0,52.1,236.2,8.0,
2025-09-30 12:11:50,1759234310092639731,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,52.1,236.2,8.0,
2025-09-30 12:11:50,1759234310192731693,cs-mlkem768-aesgcm-mldsa65,260218,15.4,1800.0,51.6,236.4,8.1,
2025-09-30 12:11:50,1759234310292860267,cs-mlkem768-aesgcm-mldsa65,260218,11.1,1800.0,52.5,233.8,8.0,
2025-09-30 12:11:50,1759234310392940156,cs-mlkem768-aesgcm-mldsa65,260218,10.8,1800.0,52.1,233.8,8.0,
2025-09-30 12:11:50,1759234310493021119,cs-mlkem768-aesgcm-mldsa65,260218,15.4,1800.0,52.1,233.9,8.0,
2025-09-30 12:11:50,1759234310593106193,cs-mlkem768-aesgcm-mldsa65,260218,13.2,1800.0,51.6,233.9,8.0,
2025-09-30 12:11:50,1759234310693193359,cs-mlkem768-aesgcm-mldsa65,260218,22.0,1800.0,52.5,234.0,8.0,
2025-09-30 12:11:50,1759234310793361378,cs-mlkem768-aesgcm-mldsa65,260218,16.2,1800.0,52.5,234.0,8.0,
2025-09-30 12:11:50,1759234310893438729,cs-mlkem768-aesgcm-mldsa65,260218,13.5,1800.0,52.1,231.5,7.9,
2025-09-30 12:11:50,1759234310993525322,cs-mlkem768-aesgcm-mldsa65,260218,13.9,1800.0,52.1,231.5,7.9,
2025-09-30 12:11:51,1759234311093617952,cs-mlkem768-aesgcm-mldsa65,260218,13.5,1800.0,51.6,231.8,7.9,
2025-09-30 12:11:51,1759234311193697822,cs-mlkem768-aesgcm-mldsa65,260218,10.8,1800.0,51.6,231.6,7.9,
2025-09-30 12:11:51,1759234311293840933,cs-mlkem768-aesgcm-mldsa65,260218,16.2,1800.0,52.5,231.6,7.9,
2025-09-30 12:11:51,1759234311393919545,cs-mlkem768-aesgcm-mldsa65,260218,15.4,1800.0,51.6,231.8,7.9,
2025-09-30 12:11:51,1759234311494000396,cs-mlkem768-aesgcm-mldsa65,260218,17.5,1800.0,52.1,231.7,7.9,
2025-09-30 12:11:51,1759234311594084526,cs-mlkem768-aesgcm-mldsa65,260218,17.5,1800.0,51.1,231.5,7.9,
2025-09-30 12:11:51,1759234311694179471,cs-mlkem768-aesgcm-mldsa65,260218,15.4,1800.0,52.1,231.6,7.9,
2025-09-30 12:11:51,1759234311794256989,cs-mlkem768-aesgcm-mldsa65,260218,13.2,1800.0,52.1,231.5,7.9,
2025-09-30 12:11:51,1759234311894335804,cs-mlkem768-aesgcm-mldsa65,260218,10.8,1800.0,51.1,231.5,7.9,
2025-09-30 12:11:51,1759234311994418453,cs-mlkem768-aesgcm-mldsa65,260218,31.4,1800.0,53.0,233.6,8.0,
2025-09-30 12:11:52,1759234312094496786,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,52.1,233.6,8.0,
2025-09-30 12:11:52,1759234312194572991,cs-mlkem768-aesgcm-mldsa65,260218,17.5,1800.0,51.6,232.1,7.9,
2025-09-30 12:11:52,1759234312294655750,cs-mlkem768-aesgcm-mldsa65,260218,16.2,1800.0,52.1,232.4,7.9,
2025-09-30 12:11:52,1759234312394734362,cs-mlkem768-aesgcm-mldsa65,260218,17.1,1800.0,52.1,233.0,8.0,
2025-09-30 12:11:52,1759234312494808788,cs-mlkem768-aesgcm-mldsa65,260218,17.5,1800.0,52.1,233.1,8.0,
2025-09-30 12:11:52,1759234312594890399,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,52.5,232.4,7.9,
2025-09-30 12:11:52,1759234312694976585,cs-mlkem768-aesgcm-mldsa65,260218,19.5,1800.0,51.6,232.4,7.9,
2025-09-30 12:11:52,1759234312795104604,cs-mlkem768-aesgcm-mldsa65,260218,11.1,1800.0,52.5,232.4,7.9,
2025-09-30 12:11:52,1759234312895189327,cs-mlkem768-aesgcm-mldsa65,260218,13.2,1800.0,52.1,232.8,8.0,
2025-09-30 12:11:52,1759234312995272957,cs-mlkem768-aesgcm-mldsa65,260218,13.2,1800.0,52.1,232.8,8.0,
2025-09-30 12:11:53,1759234313095346994,cs-mlkem768-aesgcm-mldsa65,260218,13.2,1800.0,52.1,232.8,8.0,
2025-09-30 12:11:53,1759234313195424236,cs-mlkem768-aesgcm-mldsa65,260218,13.5,1800.0,53.0,232.8,8.0,
2025-09-30 12:11:53,1759234313295505495,cs-mlkem768-aesgcm-mldsa65,260218,15.4,1800.0,52.5,230.8,7.9,
2025-09-30 12:11:53,1759234313395589811,cs-mlkem768-aesgcm-mldsa65,260218,10.5,1800.0,53.0,231.0,7.9,
2025-09-30 12:11:53,1759234313495674108,cs-mlkem768-aesgcm-mldsa65,260218,19.5,1800.0,52.1,231.2,7.9,
2025-09-30 12:11:53,1759234313595758071,cs-mlkem768-aesgcm-mldsa65,260218,15.4,1800.0,52.1,231.1,7.9,
2025-09-30 12:11:53,1759234313695833720,cs-mlkem768-aesgcm-mldsa65,260218,8.3,1800.0,51.6,230.8,7.9,
2025-09-30 12:11:53,1759234313795910906,cs-mlkem768-aesgcm-mldsa65,260218,13.2,1800.0,52.1,231.5,7.9,
2025-09-30 12:11:53,1759234313895992703,cs-mlkem768-aesgcm-mldsa65,260218,15.4,1800.0,51.6,231.8,7.9,
2025-09-30 12:11:53,1759234313996074537,cs-mlkem768-aesgcm-mldsa65,260218,13.5,1800.0,52.1,231.8,7.9,
2025-09-30 12:11:54,1759234314096150316,cs-mlkem768-aesgcm-mldsa65,260218,10.5,1800.0,52.1,231.0,7.9,
2025-09-30 12:11:54,1759234314196503724,cs-mlkem768-aesgcm-mldsa65,260218,25.0,1800.0,52.1,231.8,7.9,
2025-09-30 12:11:54,1759234314296594725,cs-mlkem768-aesgcm-mldsa65,260218,29.7,1800.0,53.5,232.0,7.9,
2025-09-30 12:11:54,1759234314396675762,cs-mlkem768-aesgcm-mldsa65,260218,17.5,1800.0,53.0,231.9,7.9,
2025-09-30 12:11:54,1759234314496758152,cs-mlkem768-aesgcm-mldsa65,260218,19.5,1800.0,53.0,232.2,7.9,
2025-09-30 12:11:54,1759234314596843135,cs-mlkem768-aesgcm-mldsa65,260218,20.5,1800.0,52.1,232.6,8.0,
2025-09-30 12:11:54,1759234314696958747,cs-mlkem768-aesgcm-mldsa65,260218,17.9,1800.0,53.0,232.6,8.0,
2025-09-30 12:11:54,1759234314797038692,cs-mlkem768-aesgcm-mldsa65,260218,19.5,1800.0,52.5,232.9,8.0,
2025-09-30 12:11:54,1759234314897118434,cs-mlkem768-aesgcm-mldsa65,260218,13.2,1800.0,52.5,232.9,8.0,
2025-09-30 12:11:54,1759234314997201805,cs-mlkem768-aesgcm-mldsa65,260218,8.3,1800.0,53.0,232.9,8.0,
2025-09-30 12:11:55,1759234315097279769,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,51.6,232.9,8.0,
2025-09-30 12:11:55,1759234315197364140,cs-mlkem768-aesgcm-mldsa65,260218,10.8,1800.0,52.5,231.5,7.9,
2025-09-30 12:11:55,1759234315297442512,cs-mlkem768-aesgcm-mldsa65,260218,18.4,1800.0,52.5,231.7,7.9,
2025-09-30 12:11:55,1759234315397525643,cs-mlkem768-aesgcm-mldsa65,260218,13.2,1800.0,53.0,231.5,7.9,
2025-09-30 12:11:55,1759234315497608366,cs-mlkem768-aesgcm-mldsa65,260218,13.5,1800.0,53.0,231.7,7.9,
2025-09-30 12:11:55,1759234315597698552,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,53.5,231.6,7.9,
2025-09-30 12:11:55,1759234315697803220,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,52.1,231.6,7.9,
2025-09-30 12:11:55,1759234315797886333,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,52.1,231.8,7.9,
2025-09-30 12:11:55,1759234315897968445,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,53.0,231.8,7.9,
2025-09-30 12:11:55,1759234315998056168,cs-mlkem768-aesgcm-mldsa65,260218,13.5,1800.0,52.1,231.8,7.9,
2025-09-30 12:11:56,1759234316098133651,cs-mlkem768-aesgcm-mldsa65,260218,20.0,1800.0,52.5,231.8,7.9,
2025-09-30 12:11:56,1759234316198212986,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,52.5,232.1,7.9,
2025-09-30 12:11:56,1759234316298288320,cs-mlkem768-aesgcm-mldsa65,260218,22.5,1800.0,53.0,232.6,8.0,
2025-09-30 12:11:56,1759234316398369544,cs-mlkem768-aesgcm-mldsa65,260218,13.2,1800.0,53.0,232.6,8.0,
2025-09-30 12:11:56,1759234316498455008,cs-mlkem768-aesgcm-mldsa65,260218,32.4,1800.0,53.0,233.5,8.0,
2025-09-30 12:11:56,1759234316598534010,cs-mlkem768-aesgcm-mldsa65,260218,21.1,1800.0,52.1,233.5,8.0,
2025-09-30 12:11:56,1759234316698615104,cs-mlkem768-aesgcm-mldsa65,260218,13.5,1800.0,52.1,232.3,7.9,
2025-09-30 12:11:56,1759234316798694550,cs-mlkem768-aesgcm-mldsa65,260218,13.5,1800.0,54.0,232.3,7.9,
2025-09-30 12:11:56,1759234316898771755,cs-mlkem768-aesgcm-mldsa65,260218,20.0,1800.0,53.0,232.2,7.9,
2025-09-30 12:11:56,1759234316998856367,cs-mlkem768-aesgcm-mldsa65,260218,10.8,1800.0,53.5,232.2,7.9,
2025-09-30 12:11:57,1759234317098941517,cs-mlkem768-aesgcm-mldsa65,260218,13.5,1800.0,52.1,232.4,7.9,
2025-09-30 12:11:57,1759234317199020945,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,52.1,232.1,7.9,
2025-09-30 12:11:57,1759234317299098280,cs-mlkem768-aesgcm-mldsa65,260218,16.2,1800.0,53.0,232.2,7.9,
2025-09-30 12:11:57,1759234317399176504,cs-mlkem768-aesgcm-mldsa65,260218,15.4,1800.0,53.0,232.1,7.9,
2025-09-30 12:11:57,1759234317499252820,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,52.5,232.3,7.9,
2025-09-30 12:11:57,1759234317599348359,cs-mlkem768-aesgcm-mldsa65,260218,17.5,1800.0,53.5,233.2,8.0,
2025-09-30 12:11:57,1759234317699435823,cs-mlkem768-aesgcm-mldsa65,260218,15.4,1800.0,53.0,233.2,8.0,
2025-09-30 12:11:57,1759234317799518362,cs-mlkem768-aesgcm-mldsa65,260218,17.5,1800.0,53.5,233.2,8.0,
2025-09-30 12:11:57,1759234317899603012,cs-mlkem768-aesgcm-mldsa65,260218,11.1,1800.0,52.5,233.2,8.0,
2025-09-30 12:11:57,1759234317999688958,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,53.5,233.2,8.0,
2025-09-30 12:11:58,1759234318099770275,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,53.5,233.2,8.0,
2025-09-30 12:11:58,1759234318199850147,cs-mlkem768-aesgcm-mldsa65,260218,17.5,1800.0,54.0,232.5,8.0,
2025-09-30 12:11:58,1759234318299927871,cs-mlkem768-aesgcm-mldsa65,260218,13.5,1800.0,52.5,232.4,7.9,
2025-09-30 12:11:58,1759234318400009521,cs-mlkem768-aesgcm-mldsa65,260218,8.3,1800.0,54.5,232.4,7.9,
2025-09-30 12:11:58,1759234318500088986,cs-mlkem768-aesgcm-mldsa65,260218,8.6,1800.0,52.5,232.3,7.9,
2025-09-30 12:11:58,1759234318600172266,cs-mlkem768-aesgcm-mldsa65,260218,17.5,1800.0,53.0,232.6,8.0,
2025-09-30 12:11:58,1759234318700317471,cs-mlkem768-aesgcm-mldsa65,260218,19.4,1800.0,51.6,233.7,8.0,
2025-09-30 12:11:58,1759234318800397028,cs-mlkem768-aesgcm-mldsa65,260218,25.6,1800.0,53.0,234.0,8.0,
2025-09-30 12:11:58,1759234318900474160,cs-mlkem768-aesgcm-mldsa65,260218,17.9,1800.0,53.0,234.0,8.0,
2025-09-30 12:11:59,1759234319000555440,cs-mlkem768-aesgcm-mldsa65,260218,15.4,1800.0,54.0,232.4,7.9,
2025-09-30 12:11:59,1759234319100635164,cs-mlkem768-aesgcm-mldsa65,260218,21.4,1800.0,53.0,232.3,7.9,
2025-09-30 12:11:59,1759234319200716611,cs-mlkem768-aesgcm-mldsa65,260218,10.5,1800.0,53.5,232.3,7.9,
2025-09-30 12:11:59,1759234319300791594,cs-mlkem768-aesgcm-mldsa65,260218,13.9,1800.0,53.0,232.3,7.9,
2025-09-30 12:11:59,1759234319400869578,cs-mlkem768-aesgcm-mldsa65,260218,13.2,1800.0,54.0,232.3,7.9,
2025-09-30 12:11:59,1759234319500950376,cs-mlkem768-aesgcm-mldsa65,260218,5.7,1800.0,52.5,232.2,7.9,
2025-09-30 12:11:59,1759234319601033823,cs-mlkem768-aesgcm-mldsa65,260218,13.2,1800.0,53.5,232.4,7.9,
2025-09-30 12:11:59,1759234319701111918,cs-mlkem768-aesgcm-mldsa65,260218,13.5,1800.0,53.0,232.4,7.9,
2025-09-30 12:11:59,1759234319801189105,cs-mlkem768-aesgcm-mldsa65,260218,8.3,1800.0,52.5,232.3,7.9,
2025-09-30 12:11:59,1759234319901267367,cs-mlkem768-aesgcm-mldsa65,260218,17.9,1800.0,52.5,232.3,7.9,
2025-09-30 12:12:00,1759234320001349850,cs-mlkem768-aesgcm-mldsa65,260218,16.2,1800.0,51.6,232.3,7.9,
2025-09-30 12:12:00,1759234320101427038,cs-mlkem768-aesgcm-mldsa65,260218,10.8,1800.0,53.5,232.2,7.9,
2025-09-30 12:12:00,1759234320201507966,cs-mlkem768-aesgcm-mldsa65,260218,10.8,1800.0,53.5,232.2,7.9,
2025-09-30 12:12:00,1759234320301593580,cs-mlkem768-aesgcm-mldsa65,260218,18.4,1800.0,52.1,232.4,7.9,
2025-09-30 12:12:00,1759234320401672304,cs-mlkem768-aesgcm-mldsa65,260218,10.8,1800.0,53.0,232.4,7.9,
2025-09-30 12:12:00,1759234320501753510,cs-mlkem768-aesgcm-mldsa65,260218,8.6,1800.0,53.0,232.4,7.9,
2025-09-30 12:12:00,1759234320601843754,cs-mlkem768-aesgcm-mldsa65,260218,17.5,1800.0,52.1,232.1,7.9,
2025-09-30 12:12:00,1759234320701922441,cs-mlkem768-aesgcm-mldsa65,260218,17.9,1800.0,53.5,232.1,7.9,
2025-09-30 12:12:00,1759234320802003962,cs-mlkem768-aesgcm-mldsa65,260218,15.4,1800.0,53.0,232.0,7.9,
2025-09-30 12:12:00,1759234320902082502,cs-mlkem768-aesgcm-mldsa65,260218,15.8,1800.0,53.5,232.0,7.9,
2025-09-30 12:12:01,1759234321002170208,cs-mlkem768-aesgcm-mldsa65,260218,33.3,1800.0,52.1,232.9,8.0,
