timestamp_iso,timestamp_ns,suite,proxy_pid,cpu_percent,cpu_freq_mhz,cpu_temp_c,mem_used_mb,mem_percent,rekey_duration_ms
2025-09-30 13:17:26,1759238246914169215,unknown,,0.0,1800.0,48.7,214.4,7.5,
2025-09-30 13:17:27,1759238247014264829,unknown,,25.6,1800.0,48.7,220.6,7.6,
2025-09-30 13:17:27,1759238247114377647,unknown,,27.5,1800.0,49.6,225.0,7.8,
2025-09-30 13:17:27,1759238247214496317,unknown,,35.9,1800.0,50.1,228.6,7.8,
2025-09-30 13:17:27,1759238247314602486,unknown,,7.7,1800.0,50.1,228.7,7.9,
2025-09-30 13:17:27,1759238247414677933,unknown,,2.4,1800.0,48.2,228.8,7.9,
2025-09-30 13:17:27,1759238247514775066,unknown,,2.5,1800.0,48.7,228.7,7.8,
2025-09-30 13:17:27,1759238247614858698,unknown,,0.0,1800.0,48.2,228.7,7.8,
2025-09-30 13:17:27,1759238247714941108,unknown,,4.9,1800.0,49.1,228.7,7.8,
2025-09-30 13:17:27,1759238247815029593,unknown,,2.4,1800.0,48.7,228.7,7.8,
2025-09-30 13:17:27,1759238247915104225,unknown,,2.5,1800.0,48.7,228.9,7.9,
2025-09-30 13:17:28,1759238248015197598,cs-mlkem768-aesgcm-mldsa65,301432,15.0,1800.0,48.7,232.9,8.0,
2025-09-30 13:17:28,1759238248115277323,cs-mlkem768-aesgcm-mldsa65,301432,4.9,1800.0,48.7,232.9,8.0,
2025-09-30 13:17:28,1759238248215352918,cs-mlkem768-aesgcm-mldsa65,301432,2.5,1800.0,49.1,232.9,8.0,
2025-09-30 13:17:28,1759238248315428791,cs-mlkem768-aesgcm-mldsa65,301432,0.0,1800.0,48.2,232.9,8.0,
2025-09-30 13:17:28,1759238248415502608,cs-mlkem768-aesgcm-mldsa65,301432,0.0,1800.0,47.7,232.9,8.0,
2025-09-30 13:17:28,1759238248515575963,cs-mlkem768-aesgcm-mldsa65,301432,2.4,1800.0,48.2,232.9,8.0,
2025-09-30 13:17:28,1759238248615650817,cs-mlkem768-aesgcm-mldsa65,301432,4.9,1800.0,49.1,233.1,8.0,
2025-09-30 13:17:28,1759238248715729894,cs-mlkem768-aesgcm-mldsa65,301432,0.0,1800.0,48.7,233.1,8.0,
2025-09-30 13:17:28,1759238248815810933,cs-mlkem768-aesgcm-mldsa65,301432,7.5,1800.0,49.6,233.1,8.0,
2025-09-30 13:17:28,1759238248915853695,cs-mlkem768-aesgcm-mldsa65,301432,7.5,1800.0,49.1,233.1,8.0,
2025-09-30 13:17:29,1759238249015946882,cs-mlkem768-aesgcm-mldsa65,301432,12.5,1800.0,48.2,233.1,8.0,
2025-09-30 13:17:29,1759238249116033403,cs-mlkem768-aesgcm-mldsa65,301432,20.5,1800.0,48.2,233.1,8.0,
2025-09-30 13:17:29,1759238249216116591,cs-mlkem768-aesgcm-mldsa65,301432,7.9,1800.0,49.1,233.1,8.0,
2025-09-30 13:17:29,1759238249316205926,cs-mlkem768-aesgcm-mldsa65,301432,17.9,1800.0,47.7,233.1,8.0,
2025-09-30 13:17:29,1759238249416288521,cs-mlkem768-aesgcm-mldsa65,301432,12.8,1800.0,49.6,233.1,8.0,
2025-09-30 13:17:29,1759238249516373449,cs-mlkem768-aesgcm-mldsa65,301432,24.4,1800.0,50.1,233.6,8.0,
2025-09-30 13:17:29,1759238249616458951,cs-mlkem768-aesgcm-mldsa65,301432,0.0,1800.0,48.2,233.6,8.0,
2025-09-30 13:17:29,1759238249716546916,cs-mlkem768-aesgcm-mldsa65,301432,4.9,1800.0,49.1,233.6,8.0,
2025-09-30 13:17:29,1759238249816635919,cs-mlkem768-aesgcm-mldsa65,301432,5.0,1800.0,49.1,233.6,8.0,
2025-09-30 13:17:29,1759238249916720976,cs-mlkem768-aesgcm-mldsa65,301432,2.5,1800.0,47.7,233.6,8.0,
2025-09-30 13:17:30,1759238250016803127,cs-mlkem768-aesgcm-mldsa65,301432,0.0,1800.0,48.7,233.3,8.0,
2025-09-30 13:17:30,1759238250116879610,cs-mlkem768-aesgcm-mldsa65,301432,0.0,1800.0,48.7,233.3,8.0,
2025-09-30 13:17:30,1759238250216962945,cs-mlkem768-aesgcm-mldsa65,301432,2.5,1800.0,48.7,233.3,8.0,
